X,Y,numero_pessoas
332230,7393402,1
330917,7395333,9
330917,7395333,1
333355,7395597,3
331165,7394726,1
331458,7394681,8
331453,7395318,3
331271,7395441,1
330686,7394322,2
331481,7395239,3
325079,7391605,1
325063,7391581,2
331999,7395014,1
331495,7395280,2
345285,7390150,1
345261,7390228,1
334984,7395445,1
332875,7394774,2
331441,7394321,11
331125,7393014,1
331125,7393014,1
332406,7395568,2
332406,7395568,1
333238,7389699,1
325355,7385605,1
331181,7394167,8
331571,7395149,3
331486,7395139,5
331696,7395008,2
330988,7388096,1
330301,7394002,15
330592,7393921,2
331733,7397440,1
331741,7394794,3
325032,7392402,1
332135,7394898,1
331851,7394762,2
341216,7395707,6
325160,7392180,2
331162,7394590,2
327543,7389626,4
328205,7389785,3
331878,7393924,1
331972,7393771,1
331743,7395155,1
332118,7394441,1
331697,7395073,2
331978,7394672,1
329558,7390812,2
331764,7395310,1
331764,7395310,1
331472,7396825,8
331803,7395085,2
331947,7395322,1
333336,7395585,2
333272,7395378,1
331709,7394824,1
331749,7394461,7
335524,7394557,1
331214,7394656,6
331214,7394656,1
332968,7395260,1
331103,7394407,3
331103,7394407,1
331483,7392921,1
331572,7394498,3
323478,7399463,2
327598,7392066,3
333144,7390863,1
328325,7395523,5
325251,7392562,1
331803,7394624,1
327686,7394081,3
331083,7394389,1
332058,7394429,2
331770,7395330,2
329545,7391071,1
331694,7394422,2
331786,7394671,1
331881,7394924,3
333360,7394713,2
333214,7395278,7
331292,7394504,1
330901,7388509,2
327887,7391579,1
333067,7390027,1
331349,7394380,3
330152,7395708,1
332174,7395286,1
332157,7395450,1
332092,7395210,3
330771,7394973,2
331731,7395331,1
331138,7394770,2
331138,7394770,1
329953,7397038,3
333045,7383321,1
332842,7383445,1
331509,7394646,8
330714,7393616,1
330714,7393616,1
333092,7393033,3
328760,7394333,1
328919,7394130,1
331560,7394391,2
332612,7397590,1
332592,7397628,1
330851,7394008,5
331200,7394314,3
331655,7395850,1
331655,7395850,1
332790,7387070,1
332952,7387139,1
331149,7394306,3
322299,7393441,35
333345,7389461,2
323874,7398256,1
331440,7395102,1
333546,7401906,1
333987,7401187,1
331603,7394966,2
331777,7392620,8
331777,7392620,1
333317,7390329,10
331147,7394446,2
331147,7394446,1
329790,7397405,6
331575,7394393,1
331160,7394430,2
330707,7395126,1
331686,7394428,2
330442,7394294,1
330538,7394281,3
331662,7394465,3
328164,7392493,1
328097,7392770,1
328001,7392545,1
331214,7394479,1
331398,7392987,10
331585,7394404,2
332396,7390449,2
331143,7394800,2
330709,7393610,8
328222,7390830,1
328222,7390830,1
330308,7393229,1
331205,7394470,1
338966,7396368,2
339047,7396370,1
331130,7394404,1
331489,7395219,2
331489,7395219,1
328993,7392054,1
333808,7392206,1
333808,7392206,1
331576,7395089,1
331418,7395243,6
332206,7392317,3
330686,7395044,2
330686,7395044,1
326540,7397304,5
326881,7387742,1
328620,7390101,1
328569,7390077,1
331125,7394427,1
331772,7394470,4
331772,7394470,1
332310,7395456,6
331501,7395239,1
328412,7392285,2
330484,7393618,7
331720,7394531,2
331215,7392139,1
331312,7394237,1
331715,7394449,3
331718,7392679,1
331718,7392679,1
337519,7406242,1
331757,7394545,3
328930,7394409,1
328930,7394409,1
347610,7396082,2
327446,7394438,1
328552,7398089,2
326133,7385623,1
326302,7385520,1
326743,7387569,5
335588,7388880,1
330962,7395443,1
331403,7395190,1
331441,7395240,1
333630,7395564,4
331475,7394637,3
333390,7392572,1
330419,7394126,1
330525,7394024,3
331160,7394127,1
331612,7394601,1
331612,7394601,1
331407,7395229,2
331573,7395230,1
327172,7394503,1
327663,7394322,1
331963,7394025,1
329343,7397100,1
329426,7397053,7
336995,7394607,1
326654,7393607,1
328124,7392793,7
330809,7393318,4
330300,7393421,3
331377,7394284,2
328107,7391112,8
328107,7391112,1
327681,7391885,1
327681,7391885,1
333018,7391122,1
332612,7391017,1
329520,7391127,1
328381,7394994,1
328381,7394994,1
325393,7393734,1
332877,7391948,7
336020,7395904,2
330983,7394163,1
327306,7385311,1
330658,7393972,2
330658,7393972,1
312812,7397499,3
330742,7393912,6
332672,7390240,16
330555,7394124,3
361918,7402089,3
332637,7395719,1
330703,7393985,6
329923,7393987,1
355396,7387191,1
330903,7393903,4
333037,7389242,19
333037,7389242,1
333041,7389928,9
330110,7394007,1
330110,7394007,1
328899,7393488,1
330513,7394315,2
330382,7393934,1
330554,7394039,3
335695,7395588,2
334476,7396840,1
330791,7393962,1
330791,7393962,1
329256,7397179,6
328859,7397246,1
330566,7394512,1
330867,7394264,1
330867,7394264,1
324971,7390106,4
330566,7394520,2
330566,7394520,1
328345,7392066,1
327718,7391820,7
329054,7395773,1
329436,7395852,2
330805,7393977,2
332259,7395432,4
325683,7385776,4
331000,7394152,1
334923,7393150,1
330778,7393772,2
330445,7395236,1
332580,7393873,1
330654,7394319,2
328787,7396876,7
330712,7393979,1
355089,7400641,1
331044,7394113,1
331044,7394113,1
334424,7391426,1
330728,7394135,2
330728,7394135,1
332383,7394886,1
330563,7394521,3
328459,7389204,1
328290,7389576,1
330854,7394285,1
332140,7386743,1
330715,7394122,4
329829,7393227,1
330850,7394005,1
330443,7393816,1
330942,7394310,1
330942,7394310,1
336442,7391397,4
330558,7394495,4
330558,7394495,1
330654,7393996,2
336945,7389339,1
330302,7394121,2
327023,7387655,1
329536,7391340,2
330643,7393931,1
330996,7392515,3
330520,7394459,9
330520,7394459,1
328255,7390735,8
330367,7394327,1
326152,7392125,5
326037,7392102,1
330893,7394396,2
330893,7394396,1
330736,7394131,4
332062,7395541,1
330533,7394144,4
330533,7394144,1
330811,7393745,1
330650,7393955,1
327647,7392668,1
330839,7394258,3
325515,7394194,2
330469,7394125,4
331293,7396505,2
327052,7387746,1
330108,7393805,1
331379,7389053,7
331006,7394318,4
331006,7394318,1
356185,7393651,3
330020,7395331,1
330557,7394072,1
331013,7394318,1
329792,7395234,1
329646,7395112,1
330249,7394188,2
326763,7393559,2
323848,7392915,2
330466,7394291,3
330466,7394291,1
329379,7394048,3
330263,7393949,13
330263,7393949,1
330991,7394313,1
330379,7393886,4
330547,7394069,1
330547,7394069,1
329148,7388751,1
330992,7394307,1
330338,7394000,3
333108,7394079,1
330795,7394243,1
331000,7394301,1
330406,7393701,2
331461,7392723,1
334128,7399438,9
330249,7394688,1
330718,7394148,5
330880,7394275,1
331316,7394091,3
331107,7392032,3
330450,7391384,2
330703,7394162,3
332179,7398478,4
329716,7393665,3
322275,7383969,1
330445,7393748,2
330445,7393748,1
330308,7394165,3
330308,7394165,1
327060,7388833,5
326873,7388236,2
330633,7394079,2
330768,7393701,2
330773,7393680,1
330701,7394044,2
331063,7393833,2
328270,7390792,3
330721,7394123,1
331444,7393663,7
331181,7393138,1
330229,7393893,1
330307,7394368,1
330178,7393926,1
330563,7393531,2
330713,7394125,2
327795,7396425,1
332673,7385717,1
330364,7394233,2
330364,7394233,1
331149,7396183,4
333021,7395964,1
330305,7394122,1
330305,7394122,1
332113,7394628,2
330898,7394280,3
334559,7395205,1
330440,7394287,9
330440,7394287,1
330692,7393828,2
328678,7393571,2
330305,7394135,13
334000,7398911,1
323430,7395661,15
330618,7394093,1
330618,7394093,1
329434,7393883,3
322874,7398192,1
330798,7394066,2
332293,7392375,1
330697,7394205,1
331892,7394361,1
330722,7394122,2
330701,7394153,1
327176,7388135,17
327156,7388069,1
330639,7394065,1
330639,7394065,1
330436,7394284,5
330436,7394284,1
330538,7393850,2
330538,7393850,1
330361,7394228,1
332475,7394721,1
325133,7396187,1
330289,7394117,1
327935,7400757,1
330629,7394231,1
332255,7392422,4
324318,7401400,1
327375,7388746,1
326283,7392864,7
330564,7394119,2
330889,7393851,1
330865,7394279,1
324137,7406299,5
313634,7400008,3
330639,7394062,1
328310,7391227,1
328384,7391212,1
330813,7394029,1
330721,7394133,1
329761,7393532,1
330721,7393610,4
330727,7394045,1
330713,7394130,1
333369,7393505,1
333369,7393505,1
332226,7388803,1
335106,7398608,6
330735,7394144,1
330735,7394144,1
337504,7395151,3
337231,7395452,1
337231,7395452,1
333025,7390326,1
330674,7393429,3
330636,7394068,1
330636,7394068,1
327056,7393214,1
330629,7393944,1
328280,7397238,3
319062,7394846,8
330394,7393522,2
331046,7394226,3
331046,7394226,1
332583,7395361,1
331970,7394909,1
330772,7391762,1
330752,7394245,1
340235,7394782,1
330716,7394056,1
330716,7394056,1
322124,7393391,1
342591,7384174,1
337277,7393962,2
336758,7394087,1
331123,7395514,2
331123,7395514,1
329689,7394956,1
332276,7395184,5
329611,7394712,2
326978,7392907,1
330427,7394571,3
327471,7392230,4
327537,7392166,6
328520,7393854,1
330766,7394879,1
329969,7394158,1
329969,7394158,1
327861,7397490,1
329218,7394786,1
329498,7388782,1
329550,7394534,1
328223,7395956,2
329250,7394661,3
333286,7395127,3
333286,7395127,1
328929,7395978,1
329918,7394584,3
329918,7394584,1
323730,7384296,5
330104,7394246,1
332316,7392013,1
328265,7393402,2
327664,7393013,1
329970,7394337,2
331135,7395011,1
331135,7395011,1
330024,7394282,2
330024,7394282,1
330471,7394532,3
329716,7394564,4
330656,7394742,5
330721,7394889,4
330207,7393323,3
332389,7394857,2
329954,7394099,2
329954,7394099,1
333301,7389144,1
333015,7388669,2
330425,7394595,1
330779,7395011,2
329591,7394926,2
336039,7392320,1
326832,7394063,2
329193,7394671,1
329193,7394671,1
330835,7393504,8
331399,7393782,4
330397,7393699,3
329793,7394992,3
334043,7391097,1
326954,7394386,4
326954,7394386,1
330379,7394224,4
330607,7394655,3
329610,7394920,3
332281,7392591,5
332281,7392591,1
329049,7394196,3
328565,7391576,1
329227,7394618,3
331551,7394799,1
329287,7394182,7
329549,7391178,3
343174,7381427,1
329474,7394807,1
324187,7392157,8
329398,7394604,5
328761,7393022,3
327717,7393601,2
329665,7394580,3
329665,7394580,1
343788,7396776,20
328941,7395022,1
329617,7395003,1
329634,7394544,1
329933,7395050,1
329763,7396332,2
331978,7394961,2
329504,7394489,5
329724,7396234,1
322379,7399581,1
322379,7399581,1
329681,7394949,1
330877,7395236,4
328427,7393781,2
329721,7395039,2
328491,7393480,5
330541,7394504,1
330431,7394643,1
330431,7394643,1
327555,7392843,4
329842,7394043,2
328935,7394121,2
332683,7395137,1
332683,7395137,1
330064,7394390,2
330064,7394390,1
325998,7385577,3
330799,7393511,8
330504,7393728,4
330103,7394236,5
328622,7393082,1
328656,7393030,1
329700,7394939,1
330376,7394539,1
330376,7394539,1
328989,7394052,1
329952,7394484,5
339884,7395215,1
329840,7396446,2
329997,7396701,1
327575,7392120,2
329358,7394634,4
333289,7395114,4
333146,7395289,1
329248,7390812,3
329957,7394174,2
329957,7394174,1
359739,7395013,1
329352,7394761,1
328232,7396467,1
329631,7394386,1
329225,7394979,1
329229,7394705,1
329229,7394705,1
329380,7394779,1
329400,7394607,2
329400,7394607,1
330956,7393942,2
341485,7373601,1
329608,7393725,3
329425,7394814,3
332616,7391186,4
327338,7388684,2
329137,7394740,2
329137,7394740,1
329541,7394946,1
330940,7395218,1
330168,7394340,4
330229,7394442,1
330229,7394442,1
332601,7391873,2
333814,7400497,1
330265,7394638,3
329832,7388485,1
329863,7397314,20
330488,7395652,1
331125,7395135,1
330569,7395607,2
332034,7395591,1
332034,7395591,1
330498,7395623,4
330016,7395389,3
330613,7395540,4
328772,7390548,1
328819,7390562,1
328615,7393289,3
331269,7396025,3
331269,7396025,1
332850,7393320,1
327865,7393941,1
330571,7395313,1
330423,7395465,1
330625,7395072,1
330817,7394725,1
330521,7394940,1
330521,7394940,1
330428,7395302,4
327703,7393099,1
328440,7390087,3
328135,7390996,1
330251,7395661,1
330256,7395999,2
333674,7401695,11
331544,7396273,1
330673,7391181,2
333235,7394873,5
330470,7395044,4
328500,7394603,1
330239,7395553,5
328260,7391447,1
330707,7395601,3
330707,7395601,1
331423,7394305,1
330534,7395596,4
330547,7395365,1
331805,7394747,1
330285,7395421,4
330459,7388563,4
331046,7396451,15
330553,7395762,1
330457,7395214,2
327173,7388959,2
327155,7388907,1
330476,7395299,2
327427,7388882,1
327445,7388856,1
330223,7394708,3
327209,7391332,1
330279,7395471,1
330279,7395471,1
326096,7389824,1
330281,7395502,2
330281,7395502,1
325260,7393786,1
332644,7394937,4
330503,7394744,1
326697,7387248,5
330550,7395585,10
330550,7395585,1
330220,7394489,1
329779,7396835,6
330298,7395959,2
325157,7396803,1
330645,7395390,1
330627,7395405,1
330341,7395528,1
329362,7393034,3
330612,7395146,2
327057,7393841,1
330299,7395229,1
330276,7395478,3
327688,7391856,4
330473,7394795,2
327162,7392656,4
330006,7399126,1
330588,7395558,2
341909,7397535,1
328026,7391352,3
330361,7395427,1
330647,7394742,2
330546,7395462,3
289974,7383565,2
330456,7395401,1
330775,7395822,1
330243,7396454,1
330878,7395600,13
321155,7389235,1
330479,7395308,2
330479,7395308,1
330890,7392710,2
330865,7392694,2
330349,7395360,5
332408,7389279,1
332418,7389269,1
330607,7397296,1
331505,7392683,3
328204,7390055,1
329092,7390609,2
328223,7390062,1
330640,7395446,3
331745,7392496,1
332591,7394161,1
330784,7395811,1
328894,7393069,1
330870,7396864,1
330426,7395707,2
333376,7395287,1
330602,7395548,2
330602,7395548,1
329431,7395829,4
333270,7395126,1
333202,7395054,1
330457,7395311,1
330457,7395311,1
326518,7393986,1
326388,7394031,1
327626,7393525,1
330359,7395031,5
330609,7394658,3
330513,7394892,2
330513,7394892,1
340404,7392098,1
324828,7394355,2
330282,7395473,4
330282,7395473,1
330759,7395302,1
328379,7393219,1
328588,7392924,1
328675,7394035,2
330134,7395111,1
330427,7395325,1
330427,7395325,1
332932,7390862,5
330267,7395483,4
330267,7395483,1
326833,7391878,20
330327,7395539,2
328559,7396296,2
330564,7395578,1
330564,7395578,1
327510,7392163,4
327643,7392003,5
331027,7395662,1
330364,7395448,1
330578,7395580,1
330727,7395044,1
330441,7394813,2
327482,7392939,2
328558,7398080,1
328175,7395690,1
328244,7395695,2
330613,7395723,1
334231,7395284,1
326837,7394768,1
332757,7392295,2
330463,7395372,1
330999,7395516,2
330657,7395691,1
326077,7397640,1
330354,7394986,1
330277,7395474,1
328372,7396681,1
330264,7395289,1
321820,7390573,1
330361,7395431,1
331743,7389979,8
332301,7390006,1
330984,7396084,1
326178,7395029,2
332932,7394883,1
331103,7395874,1
330097,7395535,1
328880,7395934,1
331594,7394950,2
330702,7395528,3
331260,7396646,1
328594,7390771,1
331424,7395329,1
330567,7395593,1
329270,7396156,2
330567,7395580,8
331084,7393271,2
330427,7395737,3
330427,7395737,1
327564,7394456,1
330882,7394135,1
331467,7395221,1
330220,7395767,1
330220,7395767,1
330567,7395583,1
329588,7390853,1
329457,7390883,1
326897,7386510,4
326897,7386510,1
334060,7397245,1
330349,7395307,1
335104,7388387,2
330535,7395595,2
335325,7388464,1
330479,7395156,3
332548,7393668,5
328941,7386392,1
328941,7386392,1
332566,7394824,1
332270,7394531,1
330261,7395260,1
330594,7393971,1
330471,7393617,1
327581,7393385,1
334224,7394282,1
330296,7395410,2
329550,7395689,3
332765,7395841,1
330657,7395688,2
331259,7396854,3
326927,7397126,1
327178,7397193,2
330519,7395138,4
328172,7391196,7
331560,7392233,4
331560,7392233,1
328965,7389205,23
333962,7396446,1
333962,7396446,1
327451,7392578,5
328999,7393595,1
330282,7395471,9
330270,7395658,1
331349,7396647,3
330586,7395737,2
330586,7395737,1
333192,7394769,2
333157,7394784,2
330580,7395614,1
326083,7397972,1
330233,7395103,2
330781,7394619,1
330548,7395869,1
330746,7393267,1
331121,7395003,1
330404,7393343,1
333379,7391340,1
330292,7395411,1
329955,7393224,6
330505,7394893,3
338699,7398313,1
330234,7394065,3
330234,7394065,1
330261,7395482,1
330247,7395262,1
330184,7395468,2
327522,7392204,2
327484,7392268,2
327484,7392268,1
330611,7395344,1
332903,7387883,1
329015,7390859,2
328232,7392844,2
328315,7392895,1
331861,7394767,1
328379,7396777,1
328532,7394873,1
329742,7387668,2
330324,7395538,1
317564,7370893,1
326954,7384835,2
330832,7395133,4
330285,7395446,1
332706,7394307,1
330305,7395382,3
330481,7394345,1
330481,7394345,1
328158,7393549,1
328481,7393270,1
330325,7395537,1
330325,7395537,1
330385,7395595,1
330385,7395595,1
330568,7395576,2
330568,7395576,1
330234,7395666,4
330258,7395293,1
330258,7395293,1
334678,7399043,2
334678,7399043,1
330267,7395295,1
323187,7396551,1
330684,7395675,2
326772,7385926,3
326541,7386078,2
331045,7395231,1
330411,7395233,2
327482,7390127,1
332317,7391572,9
330510,7394893,4
330907,7394706,2
330047,7389531,1
329355,7390835,2
329965,7393124,1
331246,7393117,2
328148,7392897,11
323352,7396183,1
329756,7393430,1
329756,7393430,1
341744,7378826,1
332373,7398480,11
330428,7394992,1
331710,7396317,1
332103,7396307,1
332170,7396208,2
332170,7396208,1
332262,7396573,1
332194,7396741,2
332231,7396902,4
332599,7396654,1
332599,7396654,1
332678,7397273,1
332678,7397273,1
331982,7396149,3
331375,7396186,2
331069,7396242,1
327777,7391798,1
327777,7391798,1
331013,7397010,2
331410,7396092,4
331410,7396092,1
332256,7396757,5
337707,7393166,12
332047,7395318,1
331338,7395942,2
331338,7395942,1
321639,7403266,5
331959,7395909,1
333247,7394678,1
331413,7395633,1
331413,7395633,1
330736,7395298,10
331572,7395827,1
331572,7395827,1
326637,7400375,4
319000,7396324,1
331114,7395634,1
311284,7399909,1
331256,7395888,2
331246,7396410,1
332765,7392295,1
329264,7396103,1
331212,7395642,1
329697,7393835,2
331311,7396023,1
330045,7394964,2
331121,7395945,3
327748,7392517,2
327327,7394416,5
327327,7394416,1
332020,7396187,1
318940,7395612,1
319201,7395578,1
331300,7396360,1
331022,7396996,1
331707,7395901,1
332171,7392011,4
330348,7393485,2
331669,7395699,1
327225,7387721,4
331497,7396115,1
331497,7396115,1
331210,7395671,1
331786,7396570,3
331786,7396570,1
331457,7396050,1
331642,7395932,3
331642,7395932,1
331632,7396796,2
337187,7404750,1
330829,7398656,6
332053,7396936,1
332053,7396936,1
332623,7389156,1
331566,7396267,1
331977,7396725,1
331886,7395925,1
331548,7395956,1
331294,7396724,1
331284,7395844,2
331671,7395694,1
332348,7392536,1
330033,7396389,1
331834,7396324,1
331262,7396410,2
331262,7396410,1
327924,7393113,1
328231,7392853,2
331661,7395701,2
313804,7389919,1
332696,7395134,1
332557,7395020,3
331554,7395976,2
325203,7381687,6
327242,7388224,5
331213,7395675,1
332572,7394259,2
331600,7396679,2
330841,7396082,1
331322,7396138,1
331322,7396138,1
331632,7396366,2
347501,7408375,1
334274,7399965,2
334648,7399977,1
331777,7396426,2
331162,7396151,2
331806,7396434,2
331806,7396434,1
331436,7396555,1
336891,7388550,1
331154,7395738,1
332101,7396129,2
331080,7395450,1
332183,7396756,3
331687,7396139,1
331992,7396191,4
331992,7396191,1
333269,7401467,1
332577,7395234,4
331330,7396130,1
347248,7406020,1
331530,7395696,2
323330,7391480,1
333059,7395171,3
331378,7396092,1
329694,7385104,1
331366,7395582,2
329711,7389894,1
330462,7396348,2
331863,7393559,1
331554,7395708,1
328351,7388020,1
331351,7396551,2
331360,7395820,1
332430,7395587,3
331881,7396621,2
332440,7395328,2
333564,7399774,9
331234,7396153,1
327939,7389870,1
331101,7395663,2
330571,7391492,1
331888,7396612,1
331888,7396612,1
332415,7395214,1
326275,7395857,1
331082,7395796,4
323863,7393955,3
330956,7396928,1
325571,7389530,3
330657,7397151,5
330622,7397078,2
330622,7397078,1
330764,7396296,1
326589,7392744,1
330636,7396506,3
329781,7396755,2
327936,7392715,6
328088,7392766,1
326845,7394051,1
327837,7393913,2
327894,7393939,2
330799,7395869,2
327870,7393982,1
330235,7396703,5
330534,7395856,5
332620,7394964,3
332620,7394964,1
331021,7395645,1
331107,7395670,1
330262,7394051,2
330149,7395506,2
331019,7395953,2
331019,7395953,1
331083,7392917,1
331060,7396279,1
292790,7386645,4
331026,7395662,1
333685,7397327,1
330875,7396399,2
332282,7395437,2
330616,7397069,1
330619,7397075,3
330619,7397075,1
327979,7396732,1
327979,7396732,1
330415,7396464,2
330875,7396398,2
331364,7396625,1
332700,7395262,2
331136,7396680,1
327645,7397036,1
331043,7396596,1
331834,7396179,1
330981,7396629,3
330981,7396629,1
332238,7395838,1
330976,7396661,3
332787,7396612,2
331472,7396826,11
329327,7396494,1
330025,7396404,8
330453,7396346,1
330398,7396261,1
330240,7396619,1
328113,7389651,9
331235,7396628,1
339483,7395028,4
331273,7396746,1
332117,7395756,1
330788,7396770,1
329165,7390112,2
330816,7396586,1
330816,7396586,1
329890,7396163,14
330888,7396880,1
328273,7394152,2
330345,7396140,1
330345,7396140,1
330543,7396568,1
330543,7396568,1
330319,7397715,1
330381,7397705,1
330721,7396694,1
333010,7388859,12
330336,7396932,1
330348,7396148,4
334658,7388820,1
332572,7394678,1
331243,7396615,1
331243,7396615,1
329576,7396325,1
331538,7395714,1
330541,7396528,2
330541,7396528,1
331235,7396647,1
314999,7376004,1
330381,7396222,1
330381,7396222,1
331063,7396358,1
329596,7395755,1
329384,7395487,1
330428,7396296,1
330664,7394174,1
330958,7395909,11
330958,7395909,1
333111,7394046,1
331072,7396257,1
330799,7395279,1
330953,7395918,2
332971,7394587,1
330840,7396096,2
328798,7390878,1
328855,7389997,1
326651,7398433,1
322983,7396152,38
331176,7394879,1
331176,7394879,1
331168,7397047,6
330940,7396936,2
331137,7396062,1
331389,7393635,1
330801,7395955,1
331914,7396816,2
331186,7397047,2
331477,7398183,2
329961,7388117,2
329961,7388117,1
343411,7397725,1
330959,7395588,1
330439,7396181,2
330439,7396181,1
332836,7396818,1
330573,7395964,1
331294,7393533,7
331729,7392660,1
329041,7395839,1
328869,7395299,2
344430,7382513,1
330743,7395844,2
330154,7395191,1
330870,7395709,2
327590,7392025,1
340759,7393310,1
340767,7393326,1
330130,7392171,1
330599,7395906,3
330612,7396119,1
330612,7396119,1
330952,7395913,6
330952,7395913,1
328071,7389335,3
328841,7389020,1
329420,7392457,1
329420,7392457,1
330828,7396078,1
331099,7397074,3
328234,7393267,1
331376,7395919,1
331376,7395919,1
331684,7394260,8
332199,7392457,1
331119,7395928,1
331628,7391241,13
331724,7394893,2
324419,7398523,2
330679,7395993,2
330679,7395993,1
329873,7396163,8
329964,7396427,1
330656,7395939,1
331853,7393237,1
333567,7395773,2
330457,7396123,1
330441,7396183,1
330765,7394963,1
330706,7394876,1
331171,7397040,2
332004,7396627,2
332098,7396648,1
327493,7389522,3
331008,7395639,1
326182,7395037,14
327367,7394323,1
327529,7394299,2
337973,7394644,1
330674,7395916,1
330674,7395916,1
319519,7387927,6
331132,7397057,5
343994,7394736,1
330961,7396309,1
331234,7393104,6
326021,7385343,1
332813,7389427,1
332839,7389412,1
331462,7395703,1
330514,7396188,2
331994,7393544,1
331494,7395693,1
336742,7396198,1
331047,7396077,3
331239,7395705,2
331239,7395705,1
330868,7396148,3
330868,7396148,1
342077,7382394,1
343557,7382904,1
331046,7396247,1
329346,7396938,10
329346,7396938,1
332684,7396654,1
332876,7396734,2
330625,7395957,3
333154,7394651,5
327043,7392635,5
327031,7392530,1
330500,7396322,2
331057,7396427,1
333233,7394876,1
330797,7395647,1
330518,7395821,1
330518,7395821,1
328384,7397302,2
332268,7392483,11
332268,7392483,1
332970,7399809,2
328762,7398104,1
330569,7396590,1
328637,7396186,1
330048,7394795,4
330620,7395812,1
330935,7395850,3
323715,7393384,2
321397,7392491,2
321397,7392491,1
329742,7403099,3
330868,7395700,1
332935,7389434,1
333012,7389573,1
329932,7396592,1
329897,7396228,9
330842,7395641,3
331755,7392466,2
329754,7387785,1
329337,7388575,1
331774,7392788,1
332043,7392609,1
331022,7395642,4
330517,7396254,3
331013,7395551,1
330984,7397555,1
331436,7395447,2
331048,7396073,1
331048,7396073,1
331103,7395953,1
331331,7395787,1
331393,7396102,1
333545,7394750,1
333224,7394591,1
330777,7396471,2
327698,7392409,1
331056,7396088,2
331967,7394960,1
326889,7384781,1
331893,7389432,1
331040,7396093,2
323183,7393640,8
331502,7395529,4
330753,7395707,2
331511,7396006,1
330599,7394549,1
330218,7397645,3
330770,7395657,3
330513,7396310,1
335424,7396070,1
335474,7396148,1
327587,7397967,1
331029,7391277,7
332865,7389348,1
330604,7395897,4
332229,7392183,1
324222,7394442,26
330769,7395652,1
330769,7395652,1
331055,7396088,1
331010,7396107,1
331010,7396107,1
330952,7396254,1
330661,7395921,2
330661,7395921,1
328570,7397120,7
329628,7392614,1
330551,7396545,1
330797,7395929,1
331482,7396653,2
331054,7396379,4
330943,7395788,1
329146,7390788,3
329146,7390788,1
330951,7395915,2
327302,7389770,9
327759,7389365,2
330348,7396097,2
337785,7393360,1
328431,7393173,1
330663,7395941,1
357589,7400654,1
330543,7396252,1
331967,7400191,2
330721,7396108,1
331438,7395447,1
330944,7396278,1
326390,7392737,1
330946,7396281,2
329353,7390118,2
331454,7395687,1
330495,7396196,1
332096,7396735,1
330915,7396234,1
329679,7393826,1
330859,7395672,1
321933,7392315,1
320676,7394693,6
328723,7396137,1
327666,7396234,1
327593,7399574,1
330807,7397380,3
326030,7397825,1
321787,7397103,8
331172,7397199,1
328403,7397187,6
332602,7399737,1
331433,7397793,1
331352,7397185,4
331352,7397185,1
330852,7393487,2
331096,7397228,2
345762,7407760,1
330625,7397466,1
331394,7397340,1
331394,7397340,1
326729,7398953,2
331197,7397590,4
331005,7397876,1
332496,7396819,1
331088,7397302,3
331088,7397302,1
331496,7397201,2
331496,7397201,1
332589,7396970,3
331224,7397410,4
331224,7397410,1
340900,7384290,1
340986,7384487,1
339900,7383869,1
331217,7397881,1
331217,7397881,1
322886,7394563,4
331367,7397446,2
334006,7400046,3
332667,7396678,1
333024,7396973,1
331531,7397155,2
334171,7401365,1
330795,7397384,1
330598,7397342,5
330598,7397342,1
329322,7397142,1
331099,7397228,2
333861,7399932,1
331845,7396854,1
328621,7396842,3
328493,7396589,1
330799,7397386,1
330792,7397406,1
335546,7396659,1
332618,7391915,2
331150,7397978,1
331513,7399288,1
331078,7397997,1
328159,7390041,4
330958,7397872,2
311059,7400409,1
310999,7400222,1
330666,7395933,3
331138,7398050,2
331138,7398050,1
325488,7374790,14
343454,7403169,3
331493,7397183,55
330478,7394550,4
329186,7396595,1
329530,7392989,1
356578,7407121,3
332990,7396919,2
332990,7396919,1
332964,7396748,1
332964,7396748,1
330698,7397810,5
330698,7397810,1
330739,7397078,3
328795,7394100,1
328795,7394100,1
330838,7399582,1
332601,7395032,1
332544,7395009,1
327833,7397178,1
309722,7401606,9
330358,7399428,1
330358,7399428,1
331419,7397198,1
331305,7397117,1
332032,7389321,1
332033,7390566,1
332472,7385590,1
329191,7398005,13
327400,7397344,1
327400,7397344,1
335026,7400500,4
334100,7397796,10
331396,7402490,3
331396,7402490,1
327053,7399726,1
334818,7401464,2
334818,7401464,1
327970,7392801,1
332085,7392403,1
331379,7392795,2
332541,7395082,2
332664,7394977,1
330628,7391271,2
321829,7395877,2
330208,7398837,1
330208,7398837,1
330611,7396287,1
324458,7389470,1
327242,7387742,4
331284,7397711,1
331288,7397305,1
331412,7397212,1
336416,7397257,2
336077,7399638,1
336077,7399638,1
334708,7387651,6
336169,7396837,6
338986,7397245,3
336084,7397466,2
341247,7399031,1
341247,7399031,1
332403,7397762,1
336526,7396435,1
336526,7396435,1
330227,7396045,1
336509,7397456,3
341908,7397887,1
332183,7393903,1
336485,7396748,2
324241,7393099,1
337181,7396109,5
336424,7397301,3
336424,7397301,1
331551,7389394,14
327600,7389432,1
335937,7397062,5
336067,7397482,2
336067,7397482,1
336720,7405307,1
346226,7407195,3
336112,7397401,1
336112,7397401,1
337579,7397972,1
330948,7391635,1
331084,7391994,2
336237,7397515,1
336329,7396204,1
336346,7396401,1
